DENV1_IV	DENV1_IV	0.00
DENV1_IV	DENV2_ASIANII	0.69
DENV1_IV	DENV2_ASIANAMERICAN	0.95
DENV1_IV	DENV2_COSMOPOLITAN	0.44
DENV1_IV	DENV3_IV	0.96
DENV1_IV	DENV2_SYLVATIC	0.26
DENV1_IV	DENV1_I	0.00
DENV1_IV	DENV4_I	1.38
DENV1_IV	DENV1_V	0.00
DENV1_IV	DENV4_SYLVATIC	1.38
DENV1_IV	DENV3_III	1.00
DENV1_IV	DENV2_AMERICAN	0.36
DENV1_IV	DENV2_ASIANI	0.69
DENV1_IV	DENV3_II	1.00
DENV1_IV	DENV3_I	1.00
DENV1_IV	DENV4_II	1.35
DENV1_IV	DENV1_II	0.00
DENV2_ASIANII	DENV1_IV	2.51
DENV2_ASIANII	DENV2_ASIANII	0.00
DENV2_ASIANII	DENV2_ASIANAMERICAN	0.40
DENV2_ASIANII	DENV2_COSMOPOLITAN	0.16
DENV2_ASIANII	DENV3_IV	1.70
DENV2_ASIANII	DENV2_SYLVATIC	0.42
DENV2_ASIANII	DENV1_I	1.89
DENV2_ASIANII	DENV4_I	2.07
DENV2_ASIANII	DENV1_V	1.74
DENV2_ASIANII	DENV4_SYLVATIC	2.35
DENV2_ASIANII	DENV3_III	1.74
DENV2_ASIANII	DENV2_AMERICAN	0.15
DENV2_ASIANII	DENV2_ASIANI	0.00
DENV2_ASIANII	DENV3_II	1.65
DENV2_ASIANII	DENV3_I	1.74
DENV2_ASIANII	DENV4_II	2.18
DENV2_ASIANII	DENV1_II	3.17
DENV2_ASIANAMERICAN	DENV1_IV	2.42
DENV2_ASIANAMERICAN	DENV2_ASIANII	0.41
DENV2_ASIANAMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANAMERICAN	DENV2_COSMOPOLITAN	0.41
DENV2_ASIANAMERICAN	DENV3_IV	2.11
DENV2_ASIANAMERICAN	DENV2_SYLVATIC	0.84
DENV2_ASIANAMERICAN	DENV1_I	1.90
DENV2_ASIANAMERICAN	DENV4_I	1.65
DENV2_ASIANAMERICAN	DENV1_V	1.65
DENV2_ASIANAMERICAN	DENV4_SYLVATIC	1.93
DENV2_ASIANAMERICAN	DENV3_III	2.15
DENV2_ASIANAMERICAN	DENV2_AMERICAN	0.16
DENV2_ASIANAMERICAN	DENV2_ASIANI	0.41
DENV2_ASIANAMERICAN	DENV3_II	2.07
DENV2_ASIANAMERICAN	DENV3_I	2.15
DENV2_ASIANAMERICAN	DENV4_II	1.76
DENV2_ASIANAMERICAN	DENV1_II	3.08
DENV2_COSMOPOLITAN	DENV1_IV	2.51
DENV2_COSMOPOLITAN	DENV2_ASIANII	0.11
DENV2_COSMOPOLITAN	DENV2_ASIANAMERICAN	0.51
DENV2_COSMOPOLITAN	DENV2_COSMOPOLITAN	0.00
DENV2_COSMOPOLITAN	DENV3_IV	1.81
DENV2_COSMOPOLITAN	DENV2_SYLVATIC	0.53
DENV2_COSMOPOLITAN	DENV1_I	1.89
DENV2_COSMOPOLITAN	DENV4_I	1.91
DENV2_COSMOPOLITAN	DENV1_V	1.74
DENV2_COSMOPOLITAN	DENV4_SYLVATIC	2.19
DENV2_COSMOPOLITAN	DENV3_III	1.85
DENV2_COSMOPOLITAN	DENV2_AMERICAN	0.15
DENV2_COSMOPOLITAN	DENV2_ASIANI	0.11
DENV2_COSMOPOLITAN	DENV3_II	1.76
DENV2_COSMOPOLITAN	DENV3_I	1.85
DENV2_COSMOPOLITAN	DENV4_II	2.03
DENV2_COSMOPOLITAN	DENV1_II	3.17
DENV3_IV	DENV1_IV	1.55
DENV3_IV	DENV2_ASIANII	0.63
DENV3_IV	DENV2_ASIANAMERICAN	0.97
DENV3_IV	DENV2_COSMOPOLITAN	0.50
DENV3_IV	DENV3_IV	0.00
DENV3_IV	DENV2_SYLVATIC	0.43
DENV3_IV	DENV1_I	1.02
DENV3_IV	DENV4_I	1.01
DENV3_IV	DENV1_V	0.88
DENV3_IV	DENV4_SYLVATIC	0.98
DENV3_IV	DENV3_III	0.04
DENV3_IV	DENV2_AMERICAN	0.41
DENV3_IV	DENV2_ASIANI	0.63
DENV3_IV	DENV3_II	0.04
DENV3_IV	DENV3_I	0.04
DENV3_IV	DENV4_II	1.01
DENV3_IV	DENV1_II	2.22
DENV2_SYLVATIC	DENV1_IV	2.51
DENV2_SYLVATIC	DENV2_ASIANII	0.07
DENV2_SYLVATIC	DENV2_ASIANAMERICAN	0.47
DENV2_SYLVATIC	DENV2_COSMOPOLITAN	0.07
DENV2_SYLVATIC	DENV3_IV	1.77
DENV2_SYLVATIC	DENV2_SYLVATIC	0.00
DENV2_SYLVATIC	DENV1_I	1.89
DENV2_SYLVATIC	DENV4_I	1.98
DENV2_SYLVATIC	DENV1_V	1.74
DENV2_SYLVATIC	DENV4_SYLVATIC	2.26
DENV2_SYLVATIC	DENV3_III	1.81
DENV2_SYLVATIC	DENV2_AMERICAN	0.22
DENV2_SYLVATIC	DENV2_ASIANI	0.07
DENV2_SYLVATIC	DENV3_II	1.72
DENV2_SYLVATIC	DENV3_I	1.81
DENV2_SYLVATIC	DENV4_II	2.03
DENV2_SYLVATIC	DENV1_II	2.51
DENV1_I	DENV1_IV	0.61
DENV1_I	DENV2_ASIANII	0.69
DENV1_I	DENV2_ASIANAMERICAN	1.04
DENV1_I	DENV2_COSMOPOLITAN	0.44
DENV1_I	DENV3_IV	0.96
DENV1_I	DENV2_SYLVATIC	0.26
DENV1_I	DENV1_I	0.00
DENV1_I	DENV4_I	1.41
DENV1_I	DENV1_V	0.61
DENV1_I	DENV4_SYLVATIC	1.46
DENV1_I	DENV3_III	1.00
DENV1_I	DENV2_AMERICAN	0.40
DENV1_I	DENV2_ASIANI	0.69
DENV1_I	DENV3_II	1.00
DENV1_I	DENV3_I	1.00
DENV1_I	DENV4_II	1.46
DENV1_I	DENV1_II	0.61
DENV4_I	DENV1_IV	2.14
DENV4_I	DENV2_ASIANII	1.23
DENV4_I	DENV2_ASIANAMERICAN	1.37
DENV4_I	DENV2_COSMOPOLITAN	0.94
DENV4_I	DENV3_IV	1.36
DENV4_I	DENV2_SYLVATIC	1.13
DENV4_I	DENV1_I	1.53
DENV4_I	DENV4_I	0.00
DENV4_I	DENV1_V	1.46
DENV4_I	DENV4_SYLVATIC	0.41
DENV4_I	DENV3_III	1.40
DENV4_I	DENV2_AMERICAN	1.16
DENV4_I	DENV2_ASIANI	1.23
DENV4_I	DENV3_II	1.40
DENV4_I	DENV3_I	1.40
DENV4_I	DENV4_II	0.00
DENV4_I	DENV1_II	3.52
DENV1_V	DENV1_IV	0.00
DENV1_V	DENV2_ASIANII	0.69
DENV1_V	DENV2_ASIANAMERICAN	0.95
DENV1_V	DENV2_COSMOPOLITAN	0.44
DENV1_V	DENV3_IV	0.96
DENV1_V	DENV2_SYLVATIC	0.26
DENV1_V	DENV1_I	0.00
DENV1_V	DENV4_I	1.38
DENV1_V	DENV1_V	0.00
DENV1_V	DENV4_SYLVATIC	1.38
DENV1_V	DENV3_III	1.00
DENV1_V	DENV2_AMERICAN	0.36
DENV1_V	DENV2_ASIANI	0.69
DENV1_V	DENV3_II	1.00
DENV1_V	DENV3_I	1.00
DENV1_V	DENV4_II	1.35
DENV1_V	DENV1_II	0.00
DENV4_SYLVATIC	DENV1_IV	1.73
DENV4_SYLVATIC	DENV2_ASIANII	1.01
DENV4_SYLVATIC	DENV2_ASIANAMERICAN	1.15
DENV4_SYLVATIC	DENV2_COSMOPOLITAN	0.72
DENV4_SYLVATIC	DENV3_IV	1.27
DENV4_SYLVATIC	DENV2_SYLVATIC	1.14
DENV4_SYLVATIC	DENV1_I	1.20
DENV4_SYLVATIC	DENV4_I	0.05
DENV4_SYLVATIC	DENV1_V	1.05
DENV4_SYLVATIC	DENV4_SYLVATIC	0.00
DENV4_SYLVATIC	DENV3_II	1.31
DENV4_SYLVATIC	DENV3_III	1.31
DENV4_SYLVATIC	DENV2_AMERICAN	1.01
DENV4_SYLVATIC	DENV2_ASIANI	1.01
DENV4_SYLVATIC	DENV3_I	1.31
DENV4_SYLVATIC	DENV4_II	0.03
DENV4_SYLVATIC	DENV1_II	3.11
DENV3_III	DENV1_IV	1.55
DENV3_III	DENV2_ASIANII	0.63
DENV3_III	DENV2_ASIANAMERICAN	0.97
DENV3_III	DENV2_COSMOPOLITAN	0.50
DENV3_III	DENV3_IV	0.00
DENV3_III	DENV3_III	0.00
DENV3_III	DENV1_I	1.02
DENV3_III	DENV4_I	1.04
DENV3_III	DENV1_V	0.88
DENV3_III	DENV4_SYLVATIC	0.98
DENV3_III	DENV2_SYLVATIC	0.43
DENV3_III	DENV2_AMERICAN	0.41
DENV3_III	DENV2_ASIANI	0.63
DENV3_III	DENV3_II	0.00
DENV3_III	DENV3_I	0.00
DENV3_III	DENV4_II	1.12
DENV3_III	DENV1_II	2.22
DENV2_AMERICAN	DENV1_IV	2.35
DENV2_AMERICAN	DENV2_ASIANII	0.41
DENV2_AMERICAN	DENV2_ASIANAMERICAN	0.40
DENV2_AMERICAN	DENV2_COSMOPOLITAN	0.57
DENV2_AMERICAN	DENV3_IV	2.11
DENV2_AMERICAN	DENV2_SYLVATIC	0.83
DENV2_AMERICAN	DENV1_I	1.78
DENV2_AMERICAN	DENV2_AMERICAN	0.00
DENV2_AMERICAN	DENV1_V	1.58
DENV2_AMERICAN	DENV4_SYLVATIC	2.19
DENV2_AMERICAN	DENV3_III	2.15
DENV2_AMERICAN	DENV4_I	2.07
DENV2_AMERICAN	DENV2_ASIANI	0.41
DENV2_AMERICAN	DENV3_II	2.07
DENV2_AMERICAN	DENV3_I	2.15
DENV2_AMERICAN	DENV4_II	2.18
DENV2_AMERICAN	DENV1_II	3.02
DENV2_ASIANI	DENV1_IV	2.51
DENV2_ASIANI	DENV2_ASIANII	0.00
DENV2_ASIANI	DENV2_ASIANAMERICAN	0.40
DENV2_ASIANI	DENV2_COSMOPOLITAN	0.00
DENV2_ASIANI	DENV3_IV	1.61
DENV2_ASIANI	DENV2_SYLVATIC	0.42
DENV2_ASIANI	DENV1_I	1.89
DENV2_ASIANI	DENV4_I	1.82
DENV2_ASIANI	DENV1_V	1.74
DENV2_ASIANI	DENV4_SYLVATIC	2.10
DENV2_ASIANI	DENV3_III	1.65
DENV2_ASIANI	DENV2_AMERICAN	0.15
DENV2_ASIANI	DENV2_ASIANI	0.00
DENV2_ASIANI	DENV3_II	1.60
DENV2_ASIANI	DENV3_I	1.65
DENV2_ASIANI	DENV4_II	1.94
DENV2_ASIANI	DENV1_II	3.17
DENV3_II	DENV1_IV	1.55
DENV3_II	DENV2_ASIANII	0.49
DENV3_II	DENV2_ASIANAMERICAN	0.82
DENV3_II	DENV2_COSMOPOLITAN	0.35
DENV3_II	DENV3_IV	0.00
DENV3_II	DENV2_SYLVATIC	0.43
DENV3_II	DENV1_I	1.02
DENV3_II	DENV4_I	1.04
DENV3_II	DENV1_V	0.88
DENV3_II	DENV4_SYLVATIC	0.98
DENV3_II	DENV3_III	0.00
DENV3_II	DENV2_AMERICAN	0.41
DENV3_II	DENV2_ASIANI	0.49
DENV3_II	DENV3_II	0.00
DENV3_II	DENV3_I	0.00
DENV3_II	DENV4_II	1.12
DENV3_II	DENV1_II	2.22
DENV3_I	DENV1_IV	1.55
DENV3_I	DENV3_I	0.00
DENV3_I	DENV2_ASIANAMERICAN	0.97
DENV3_I	DENV2_COSMOPOLITAN	0.50
DENV3_I	DENV3_IV	0.00
DENV3_I	DENV2_SYLVATIC	0.43
DENV3_I	DENV1_I	1.02
DENV3_I	DENV4_I	1.04
DENV3_I	DENV1_V	0.88
DENV3_I	DENV4_SYLVATIC	0.98
DENV3_I	DENV3_III	0.00
DENV3_I	DENV2_AMERICAN	0.41
DENV3_I	DENV2_ASIANI	0.63
DENV3_I	DENV3_II	0.00
DENV3_I	DENV2_ASIANII	0.63
DENV3_I	DENV4_II	1.12
DENV3_I	DENV1_II	2.22
DENV4_II	DENV1_IV	2.14
DENV4_II	DENV2_ASIANII	1.27
DENV4_II	DENV2_ASIANAMERICAN	1.41
DENV4_II	DENV2_COSMOPOLITAN	0.97
DENV4_II	DENV3_IV	1.44
DENV4_II	DENV2_SYLVATIC	1.14
DENV4_II	DENV1_I	1.53
DENV4_II	DENV4_I	0.08
DENV4_II	DENV1_V	1.46
DENV4_II	DENV4_SYLVATIC	0.48
DENV4_II	DENV3_III	1.48
DENV4_II	DENV2_AMERICAN	1.23
DENV4_II	DENV2_ASIANI	1.27
DENV4_II	DENV3_II	1.48
DENV4_II	DENV3_I	1.48
DENV4_II	DENV4_II	0.00
DENV4_II	DENV1_II	2.86
DENV1_II	DENV1_IV	0.00
DENV1_II	DENV2_ASIANII	0.62
DENV1_II	DENV2_ASIANAMERICAN	0.88
DENV1_II	DENV2_COSMOPOLITAN	0.38
DENV1_II	DENV1_II	0.00
DENV1_II	DENV3_IV	0.89
DENV1_II	DENV2_SYLVATIC	0.26
DENV1_II	DENV1_I	0.00
DENV1_II	DENV4_I	1.31
DENV1_II	DENV1_V	0.00
DENV1_II	DENV4_SYLVATIC	1.32
DENV1_II	DENV3_III	0.93
DENV1_II	DENV2_AMERICAN	0.29
DENV1_II	DENV2_ASIANI	0.62
DENV1_II	DENV3_I	0.93
DENV1_II	DENV4_II	1.35
DENV1_II	DENV3_II	0.93
